experiment_id,instcode,genus,accenumb,agent_id,doi,days_to_heading,date_of_heading,thousand_kernel_weight,plant_height,ear_density,oidium,yellow_rust,black_rust,septoria_nodorum,fusarium_ear,zeleny,name,description,campaign,site_name,longitude,latitude,remarks
82,CHE001,Triticum,7125,NA,NA,143.7,20150525,NA,95,NA,NA,NA,NA,NA,NA,NA,1376ECLAGNENS2015,multipication breeding programme,2014-2015,Eclagnens,6.592,46.6491,NA
131,CHE001,Triticum,7125,NA,NA,147,20150528,37.5,96,NA,NA,NA,NA,NA,NA,NA,1567DELLEY2015,multipication breeding programme,2014-2015,Delley,6.9717,46.9132,NA
131,CHE001,Triticum,7125,NA,NA,147.3,20150528,NA,96.3,NA,NA,NA,NA,NA,NA,NA,1567DELLEY2015,multipication breeding programme,2014-2015,Delley,6.9717,46.9132,NA
187,CHE001,Triticum,7125,NA,NA,142,20150523,36.3,NA,NA,NA,NA,NA,NA,NA,NA,1896VOUVRY2015,multipication breeding programme,2014-2015,Vouvry,6.9024,46.3329,NA
239,CHE001,Triticum,7125,NA,NA,153.3,20150603,NA,83.8,NA,NA,NA,NA,NA,NA,NA,3186DUEDINGEN2015,multipication breeding programme,2014-2015,Düdingen,7.1915,46.8462,NA
312,CHE001,Triticum,7125,NA,NA,153,20150603,NA,96,NA,NA,NA,NA,NA,NA,NA,8046RZ2015,multipication breeding programme,2014-2015,Zürich,8.5092,47.4221,NA
342,CHE001,Triticum,7125,NA,NA,157,20150607,NA,NA,NA,NA,NA,NA,NA,NA,NA,8315LINDAU2015,multipication breeding programme,2014-2015,Lindau,8.6764,47.4433,NA
20,CHE001,Triticum,7228,NA,NA,153,20150603,42.5,101.6,NA,NA,NA,NA,NA,NA,NA,1042BETTENS2015,multipication breeding programme,2014-2015,Bettens,6.5751,46.6242,NA
20,CHE001,Triticum,7228,NA,NA,152.4,20150602,42.5,102.4,NA,NA,NA,NA,NA,NA,NA,1042BETTENS2015,multipication breeding programme,2014-2015,Bettens,6.5751,46.6242,NA
40,CHE001,Triticum,7228,NA,NA,NA,20150101,NA,NA,NA,NA,NA,NA,NA,NA,NA,1260CN2015,multipication breeding programme,2014-2015,Nyon,6.2352,46.3803,NA
82,CHE001,Triticum,7228,NA,NA,NA,20150101,NA,NA,NA,NA,NA,NA,NA,NA,NA,1376ECLAGNENS2015,multipication breeding programme,2014-2015,Eclagnens,6.592,46.6491,NA
131,CHE001,Triticum,7228,NA,NA,148.5,20150530,NA,120.3,NA,NA,NA,NA,NA,NA,NA,1567DELLEY2015,multipication breeding programme,2014-2015,Delley,6.9717,46.9132,NA
131,CHE001,Triticum,7228,NA,NA,148.4,20150529,NA,118.9,NA,NA,NA,NA,NA,NA,NA,1567DELLEY2015,multipication breeding programme,2014-2015,Delley,6.9717,46.9132,NA
139,CHE001,Triticum,7228,NA,NA,147.1,20150528,NA,105,NA,NA,NA,NA,NA,NA,NA,1580AVENCHES2015,multipication breeding programme,2014-2015,Avenches,7.0387,46.8876,NA
139,CHE001,Triticum,7228,NA,NA,146.4,20150527,NA,110,NA,NA,NA,NA,NA,NA,NA,1580AVENCHES2015,multipication breeding programme,2014-2015,Avenches,7.0387,46.8876,NA
366,CHE001,Triticum,7228,NA,NA,157,20150607,38.1,112.1,NA,NA,NA,NA,NA,NA,NA,8566NEUWILEN2015,multipication breeding programme,2014-2015,Neuwilen,9.1301,47.6238,NA
366,CHE001,Triticum,7228,NA,NA,157,20150607,38.8,113.5,NA,NA,NA,NA,NA,NA,NA,8566NEUWILEN2015,multipication breeding programme,2014-2015,Neuwilen,9.1301,47.6238,NA
20,CHE001,Triticum,7231,NA,NA,154.5,20150605,44.4,109.7,NA,NA,NA,NA,NA,NA,NA,1042BETTENS2015,multipication breeding programme,2014-2015,Bettens,6.5751,46.6242,NA
20,CHE001,Triticum,7231,NA,NA,154.8,20150605,45.5,107.4,NA,NA,NA,NA,NA,NA,NA,1042BETTENS2015,multipication breeding programme,2014-2015,Bettens,6.5751,46.6242,NA
40,CHE001,Triticum,7231,NA,NA,NA,20150101,NA,NA,NA,NA,NA,NA,NA,NA,NA,1260CN2015,multipication breeding programme,2014-2015,Nyon,6.2352,46.3803,NA
63,CHE001,Triticum,7231,NA,NA,NA,20150101,NA,NA,NA,NA,NA,NA,NA,NA,NA,1302VUFFLENS2015,multipication breeding programme,2014-2015,Vufflens-la-Ville,6.5373,46.5754,NA
82,CHE001,Triticum,7231,NA,NA,NA,20150101,NA,NA,NA,NA,NA,NA,NA,NA,NA,1376ECLAGNENS2015,multipication breeding programme,2014-2015,Eclagnens,6.592,46.6491,NA
131,CHE001,Triticum,7231,NA,NA,150,20150531,NA,115,NA,NA,NA,NA,NA,NA,NA,1567DELLEY2015,multipication breeding programme,2014-2015,Delley,6.9717,46.9132,NA
131,CHE001,Triticum,7231,NA,NA,150,20150531,NA,121.4,NA,NA,NA,NA,NA,NA,NA,1567DELLEY2015,multipication breeding programme,2014-2015,Delley,6.9717,46.9132,NA
139,CHE001,Triticum,7231,NA,NA,150.9,20150601,NA,105,NA,NA,NA,NA,NA,NA,NA,1580AVENCHES2015,multipication breeding programme,2014-2015,Avenches,7.0387,46.8876,NA
139,CHE001,Triticum,7231,NA,NA,150.1,20150531,NA,110,NA,NA,NA,NA,NA,NA,NA,1580AVENCHES2015,multipication breeding programme,2014-2015,Avenches,7.0387,46.8876,NA
366,CHE001,Triticum,7231,NA,NA,158,20150608,38.1,115,NA,NA,NA,NA,NA,NA,NA,8566NEUWILEN2015,multipication breeding programme,2014-2015,Neuwilen,9.1301,47.6238,NA
366,CHE001,Triticum,7231,NA,NA,158,20150608,40.1,117.2,NA,NA,NA,NA,NA,NA,NA,8566NEUWILEN2015,multipication breeding programme,2014-2015,Neuwilen,9.1301,47.6238,NA
40,CHE001,Triticum,7375,NA,NA,157.7,20150608,NA,81.3,NA,NA,NA,NA,NA,NA,NA,1260CN2015,multipication breeding programme,2014-2015,Nyon,6.2352,46.3803,NA
82,CHE001,Triticum,7375,NA,NA,159.2,20150609,33.8,85.6,NA,NA,NA,NA,NA,NA,NA,1376ECLAGNENS2015,multipication breeding programme,2014-2015,Eclagnens,6.592,46.6491,NA
105,CHE001,Triticum,7375,NA,NA,158.2,20150608,32.7,84.2,NA,NA,NA,NA,NA,NA,NA,1510MOUDON2015,multipication breeding programme,2014-2015,Moudon,6.7921,46.672,NA
131,CHE001,Triticum,7375,NA,NA,156.2,20150606,NA,74.8,NA,NA,NA,NA,NA,NA,NA,1567DELLEY2015,multipication breeding programme,2014-2015,Delley,6.9717,46.9132,NA
196,CHE001,Triticum,7375,NA,NA,164.3,20150614,36.5,93.2,NA,NA,NA,NA,NA,NA,NA,2046FONTAINES2015,multipication breeding programme,2014-2015,Fontaines NE,6.9018,47.0427,NA
263,CHE001,Triticum,7375,NA,NA,162,20150612,36.5,NA,NA,NA,NA,NA,NA,NA,NA,4702OENSINGEN2015,multipication breeding programme,2014-2015,Oensingen,7.7228,47.2879,NA
312,CHE001,Triticum,7375,NA,NA,162.3,20150612,38.7,89.7,NA,NA,NA,NA,NA,NA,NA,8046RZ2015,multipication breeding programme,2014-2015,Zürich,8.5092,47.4221,NA
366,CHE001,Triticum,7375,NA,NA,161.6,20150612,31.1,101.8,NA,NA,NA,NA,NA,NA,NA,8566NEUWILEN2015,multipication breeding programme,2014-2015,Neuwilen,9.1301,47.6238,NA
40,CHE001,Triticum,7377,NA,NA,157.3,20150607,NA,83.2,NA,NA,NA,NA,NA,NA,NA,1260CN2015,multipication breeding programme,2014-2015,Nyon,6.2352,46.3803,NA
82,CHE001,Triticum,7377,NA,NA,159.5,20150610,33.1,88.7,NA,NA,NA,NA,NA,NA,NA,1376ECLAGNENS2015,multipication breeding programme,2014-2015,Eclagnens,6.592,46.6491,NA
105,CHE001,Triticum,7377,NA,NA,158.7,20150609,28.1,91.2,NA,NA,NA,NA,NA,NA,NA,1510MOUDON2015,multipication breeding programme,2014-2015,Moudon,6.7921,46.672,NA
131,CHE001,Triticum,7377,NA,NA,157.7,20150608,NA,78,NA,NA,NA,NA,NA,NA,NA,1567DELLEY2015,multipication breeding programme,2014-2015,Delley,6.9717,46.9132,NA
196,CHE001,Triticum,7377,NA,NA,166.3,20150616,32.2,90,NA,NA,NA,NA,NA,NA,NA,2046FONTAINES2015,multipication breeding programme,2014-2015,Fontaines NE,6.9018,47.0427,NA
263,CHE001,Triticum,7377,NA,NA,163.1,20150613,36.4,NA,NA,NA,NA,NA,NA,NA,NA,4702OENSINGEN2015,multipication breeding programme,2014-2015,Oensingen,7.7228,47.2879,NA
312,CHE001,Triticum,7377,NA,NA,162,20150612,40,88.5,NA,NA,NA,NA,NA,NA,NA,8046RZ2015,multipication breeding programme,2014-2015,Zürich,8.5092,47.4221,NA
366,CHE001,Triticum,7377,NA,NA,162.7,20150613,34.9,107.5,NA,NA,NA,NA,NA,NA,NA,8566NEUWILEN2015,multipication breeding programme,2014-2015,Neuwilen,9.1301,47.6238,NA
20,CHE001,Triticum,7403,NA,NA,148.3,20150529,45.8,83.3,NA,NA,NA,NA,NA,NA,NA,1042BETTENS2015,multipication breeding programme,2014-2015,Bettens,6.5751,46.6242,NA
40,CHE001,Triticum,7403,NA,NA,143,20150524,37.7,NA,NA,NA,NA,NA,NA,NA,NA,1260CN2015,multipication breeding programme,2014-2015,Nyon,6.2352,46.3803,NA
40,CHE001,Triticum,7403,NA,NA,140,20150521,39.7,83.3,NA,NA,NA,NA,NA,NA,NA,1260CN2015,multipication breeding programme,2014-2015,Nyon,6.2352,46.3803,NA
40,CHE001,Triticum,7403,NA,NA,137.7,20150519,NA,86.7,NA,NA,NA,NA,NA,NA,NA,1260CN2015,multipication breeding programme,2014-2015,Nyon,6.2352,46.3803,NA
63,CHE001,Triticum,7403,NA,NA,NA,20150101,NA,NA,NA,NA,NA,NA,NA,NA,NA,1302VUFFLENS2015,multipication breeding programme,2014-2015,Vufflens-la-Ville,6.5373,46.5754,NA
82,CHE001,Triticum,7403,NA,NA,NA,20150101,NA,NA,NA,NA,NA,NA,NA,NA,NA,1376ECLAGNENS2015,multipication breeding programme,2014-2015,Eclagnens,6.592,46.6491,NA
82,CHE001,Triticum,7403,NA,NA,140,20150521,NA,90,NA,NA,NA,NA,NA,NA,NA,1376ECLAGNENS2015,multipication breeding programme,2014-2015,Eclagnens,6.592,46.6491,NA
105,CHE001,Triticum,7403,NA,NA,NA,20150101,37.4,NA,NA,NA,NA,NA,NA,NA,NA,1510MOUDON2015,multipication breeding programme,2014-2015,Moudon,6.7921,46.672,NA
131,CHE001,Triticum,7403,NA,NA,143,20150524,40.8,95,NA,NA,NA,NA,NA,NA,NA,1567DELLEY2015,multipication breeding programme,2014-2015,Delley,6.9717,46.9132,NA
131,CHE001,Triticum,7403,NA,NA,143.8,20150525,NA,91.3,NA,NA,NA,NA,NA,NA,NA,1567DELLEY2015,multipication breeding programme,2014-2015,Delley,6.9717,46.9132,NA
131,CHE001,Triticum,7403,NA,NA,141.7,20150523,NA,90,NA,NA,NA,NA,NA,NA,NA,1567DELLEY2015,multipication breeding programme,2014-2015,Delley,6.9717,46.9132,NA
166,CHE001,Triticum,7403,NA,NA,147.3,20150528,42.5,NA,NA,NA,NA,NA,NA,NA,NA,1725POSIEUX2015,multipication breeding programme,2014-2015,Posieux,7.108,46.7715,NA
187,CHE001,Triticum,7403,NA,NA,136,20150517,37.5,NA,NA,NA,NA,NA,NA,NA,NA,1896VOUVRY2015,multipication breeding programme,2014-2015,Vouvry,6.9024,46.3329,NA
187,CHE001,Triticum,7403,NA,NA,135.7,20150517,38.2,88.3,NA,NA,NA,NA,NA,NA,NA,1896VOUVRY2015,multipication breeding programme,2014-2015,Vouvry,6.9024,46.3329,NA
221,CHE001,Triticum,7403,NA,NA,149,20150530,43.4,90.3,NA,NA,NA,NA,NA,NA,NA,3052ZOLLIKOFEN2015,multipication breeding programme,2014-2015,Zollikofen,7.4548,46.9959,NA
239,CHE001,Triticum,7403,NA,NA,148.5,20150530,NA,82.5,NA,NA,NA,NA,NA,NA,NA,3186DUEDINGEN2015,multipication breeding programme,2014-2015,Düdingen,7.1915,46.8462,NA
275,CHE001,Triticum,7403,NA,NA,142,20150523,39.6,87.3,NA,NA,NA,NA,NA,NA,NA,5444KUETEN2015,multipication breeding programme,2014-2015,Künten,8.3254,47.386,NA
312,CHE001,Triticum,7403,NA,NA,148,20150529,NA,83,NA,NA,NA,NA,NA,NA,NA,8046RZ2015,multipication breeding programme,2014-2015,Zürich,8.5092,47.4221,NA
342,CHE001,Triticum,7403,NA,NA,156,20150606,43.6,91,NA,NA,NA,NA,NA,NA,NA,8315LINDAU2015,multipication breeding programme,2014-2015,Lindau,8.6764,47.4433,NA
342,CHE001,Triticum,7403,NA,NA,153.3,20150603,NA,NA,NA,NA,NA,NA,NA,NA,NA,8315LINDAU2015,multipication breeding programme,2014-2015,Lindau,8.6764,47.4433,NA
366,CHE001,Triticum,7403,NA,NA,152.7,20150603,36.5,87,NA,NA,NA,NA,NA,NA,NA,8566NEUWILEN2015,multipication breeding programme,2014-2015,Neuwilen,9.1301,47.6238,NA
20,CHE001,Triticum,7405,NA,NA,146,20150527,47.6,83.3,NA,NA,NA,NA,NA,NA,NA,1042BETTENS2015,multipication breeding programme,2014-2015,Bettens,6.5751,46.6242,NA
40,CHE001,Triticum,7405,NA,NA,137.3,20150518,43.9,83.3,NA,NA,NA,NA,NA,NA,NA,1260CN2015,multipication breeding programme,2014-2015,Nyon,6.2352,46.3803,NA
105,CHE001,Triticum,7405,NA,NA,NA,20150101,37.8,NA,NA,NA,NA,NA,NA,NA,NA,1510MOUDON2015,multipication breeding programme,2014-2015,Moudon,6.7921,46.672,NA
131,CHE001,Triticum,7405,NA,NA,138.3,20150519,NA,86.7,NA,NA,NA,NA,NA,NA,NA,1567DELLEY2015,multipication breeding programme,2014-2015,Delley,6.9717,46.9132,NA
166,CHE001,Triticum,7405,NA,NA,142.7,20150524,44.3,NA,NA,NA,NA,NA,NA,NA,NA,1725POSIEUX2015,multipication breeding programme,2014-2015,Posieux,7.108,46.7715,NA
187,CHE001,Triticum,7405,NA,NA,134,20150515,38.8,100,NA,NA,NA,NA,NA,NA,NA,1896VOUVRY2015,multipication breeding programme,2014-2015,Vouvry,6.9024,46.3329,NA
221,CHE001,Triticum,7405,NA,NA,146,20150527,46.3,93.7,NA,NA,NA,NA,NA,NA,NA,3052ZOLLIKOFEN2015,multipication breeding programme,2014-2015,Zollikofen,7.4548,46.9959,NA
275,CHE001,Triticum,7405,NA,NA,140.7,20150522,39.3,98,NA,NA,NA,NA,NA,NA,NA,5444KUETEN2015,multipication breeding programme,2014-2015,Künten,8.3254,47.386,NA
342,CHE001,Triticum,7405,NA,NA,152.3,20150602,43,91,NA,NA,NA,NA,NA,NA,NA,8315LINDAU2015,multipication breeding programme,2014-2015,Lindau,8.6764,47.4433,NA
366,CHE001,Triticum,7405,NA,NA,151.7,20150602,36.6,85.7,NA,NA,NA,NA,NA,NA,NA,8566NEUWILEN2015,multipication breeding programme,2014-2015,Neuwilen,9.1301,47.6238,NA
20,CHE001,Triticum,7406,NA,NA,150.8,20150601,49.5,83.2,NA,NA,NA,NA,NA,NA,NA,1042BETTENS2015,multipication breeding programme,2014-2015,Bettens,6.5751,46.6242,NA
20,CHE001,Triticum,7406,NA,NA,151,20150601,50.5,81.7,NA,NA,NA,NA,NA,NA,NA,1042BETTENS2015,multipication breeding programme,2014-2015,Bettens,6.5751,46.6242,NA
40,CHE001,Triticum,7406,NA,NA,143.7,20150525,43,81.7,NA,NA,NA,NA,NA,NA,NA,1260CN2015,multipication breeding programme,2014-2015,Nyon,6.2352,46.3803,NA
40,CHE001,Triticum,7406,NA,NA,145,20150526,44.9,NA,NA,NA,NA,NA,NA,NA,NA,1260CN2015,multipication breeding programme,2014-2015,Nyon,6.2352,46.3803,NA
40,CHE001,Triticum,7406,NA,NA,144.4,20150525,48.8,94.1,NA,NA,NA,NA,NA,NA,NA,1260CN2015,multipication breeding programme,2014-2015,Nyon,6.2352,46.3803,NA
40,CHE001,Triticum,7406,NA,NA,138.3,20150519,NA,88.3,NA,NA,NA,NA,NA,NA,NA,1260CN2015,multipication breeding programme,2014-2015,Nyon,6.2352,46.3803,NA
82,CHE001,Triticum,7406,NA,NA,NA,20150101,NA,NA,NA,NA,NA,NA,NA,NA,NA,1376ECLAGNENS2015,multipication breeding programme,2014-2015,Eclagnens,6.592,46.6491,NA
82,CHE001,Triticum,7406,NA,NA,143.3,20150524,NA,91.7,NA,NA,NA,NA,NA,NA,NA,1376ECLAGNENS2015,multipication breeding programme,2014-2015,Eclagnens,6.592,46.6491,NA
105,CHE001,Triticum,7406,NA,NA,NA,20150101,40.6,NA,NA,NA,NA,NA,NA,NA,NA,1510MOUDON2015,multipication breeding programme,2014-2015,Moudon,6.7921,46.672,NA
131,CHE001,Triticum,7406,NA,NA,145,20150526,44.5,95,NA,NA,NA,NA,NA,NA,NA,1567DELLEY2015,multipication breeding programme,2014-2015,Delley,6.9717,46.9132,NA
131,CHE001,Triticum,7406,NA,NA,145,20150526,NA,91.7,NA,NA,NA,NA,NA,NA,NA,1567DELLEY2015,multipication breeding programme,2014-2015,Delley,6.9717,46.9132,NA
131,CHE001,Triticum,7406,NA,NA,145.6,20150527,NA,92.5,NA,NA,NA,NA,NA,NA,NA,1567DELLEY2015,multipication breeding programme,2014-2015,Delley,6.9717,46.9132,NA
131,CHE001,Triticum,7406,NA,NA,145.5,20150527,NA,91.3,NA,NA,NA,NA,NA,NA,NA,1567DELLEY2015,multipication breeding programme,2014-2015,Delley,6.9717,46.9132,NA
166,CHE001,Triticum,7406,NA,NA,147.3,20150528,54.1,NA,NA,NA,NA,NA,NA,NA,NA,1725POSIEUX2015,multipication breeding programme,2014-2015,Posieux,7.108,46.7715,NA
187,CHE001,Triticum,7406,NA,NA,138,20150519,45.7,NA,NA,NA,NA,NA,NA,NA,NA,1896VOUVRY2015,multipication breeding programme,2014-2015,Vouvry,6.9024,46.3329,NA
187,CHE001,Triticum,7406,NA,NA,138.7,20150520,45.9,95,NA,NA,NA,NA,NA,NA,NA,1896VOUVRY2015,multipication breeding programme,2014-2015,Vouvry,6.9024,46.3329,NA
221,CHE001,Triticum,7406,NA,NA,150,20150531,51.4,94,NA,NA,NA,NA,NA,NA,NA,3052ZOLLIKOFEN2015,multipication breeding programme,2014-2015,Zollikofen,7.4548,46.9959,NA
239,CHE001,Triticum,7406,NA,NA,149.3,20150530,NA,80,NA,NA,NA,NA,NA,NA,NA,3186DUEDINGEN2015,multipication breeding programme,2014-2015,Düdingen,7.1915,46.8462,NA
275,CHE001,Triticum,7406,NA,NA,146.7,20150528,45.6,95.3,NA,NA,NA,NA,NA,NA,NA,5444KUETEN2015,multipication breeding programme,2014-2015,Künten,8.3254,47.386,NA
312,CHE001,Triticum,7406,NA,NA,149,20150530,NA,85,NA,NA,NA,NA,NA,NA,NA,8046RZ2015,multipication breeding programme,2014-2015,Zürich,8.5092,47.4221,NA
342,CHE001,Triticum,7406,NA,NA,157,20150607,43.1,90.3,NA,NA,NA,NA,NA,NA,NA,8315LINDAU2015,multipication breeding programme,2014-2015,Lindau,8.6764,47.4433,NA
342,CHE001,Triticum,7406,NA,NA,154.5,20150605,NA,NA,NA,NA,NA,NA,NA,NA,NA,8315LINDAU2015,multipication breeding programme,2014-2015,Lindau,8.6764,47.4433,NA
366,CHE001,Triticum,7406,NA,NA,152.5,20150603,41.5,89.6,NA,NA,NA,NA,NA,NA,NA,8566NEUWILEN2015,multipication breeding programme,2014-2015,Neuwilen,9.1301,47.6238,NA
366,CHE001,Triticum,7406,NA,NA,155.7,20150606,41.7,90.3,NA,NA,NA,NA,NA,NA,NA,8566NEUWILEN2015,multipication breeding programme,2014-2015,Neuwilen,9.1301,47.6238,NA
20,CHE001,Triticum,7421,NA,NA,152.3,20150602,48.6,86.7,NA,NA,NA,NA,NA,NA,NA,1042BETTENS2015,multipication breeding programme,2014-2015,Bettens,6.5751,46.6242,NA
40,CHE001,Triticum,7421,NA,NA,147.3,20150528,43.5,86.7,NA,NA,NA,NA,NA,NA,NA,1260CN2015,multipication breeding programme,2014-2015,Nyon,6.2352,46.3803,NA
105,CHE001,Triticum,7421,NA,NA,NA,20150101,43,NA,NA,NA,NA,NA,NA,NA,NA,1510MOUDON2015,multipication breeding programme,2014-2015,Moudon,6.7921,46.672,NA
131,CHE001,Triticum,7421,NA,NA,148.3,20150529,NA,101.7,NA,NA,NA,NA,NA,NA,NA,1567DELLEY2015,multipication breeding programme,2014-2015,Delley,6.9717,46.9132,NA
166,CHE001,Triticum,7421,NA,NA,150,20150531,49.6,NA,NA,NA,NA,NA,NA,NA,NA,1725POSIEUX2015,multipication breeding programme,2014-2015,Posieux,7.108,46.7715,NA
187,CHE001,Triticum,7421,NA,NA,143,20150524,40,105,NA,NA,NA,NA,NA,NA,NA,1896VOUVRY2015,multipication breeding programme,2014-2015,Vouvry,6.9024,46.3329,NA
221,CHE001,Triticum,7421,NA,NA,152.7,20150603,46.5,101,NA,NA,NA,NA,NA,NA,NA,3052ZOLLIKOFEN2015,multipication breeding programme,2014-2015,Zollikofen,7.4548,46.9959,NA
275,CHE001,Triticum,7421,NA,NA,150,20150531,42.8,108.7,NA,NA,NA,NA,NA,NA,NA,5444KUETEN2015,multipication breeding programme,2014-2015,Künten,8.3254,47.386,NA
342,CHE001,Triticum,7421,NA,NA,159.3,20150609,44.5,109.3,NA,NA,NA,NA,NA,NA,NA,8315LINDAU2015,multipication breeding programme,2014-2015,Lindau,8.6764,47.4433,NA
366,CHE001,Triticum,7421,NA,NA,156.3,20150606,42.9,104,NA,NA,NA,NA,NA,NA,NA,8566NEUWILEN2015,multipication breeding programme,2014-2015,Neuwilen,9.1301,47.6238,NA
20,CHE001,Triticum,7423,NA,NA,151.7,20150602,44.5,80,NA,NA,NA,NA,NA,NA,NA,1042BETTENS2015,multipication breeding programme,2014-2015,Bettens,6.5751,46.6242,NA
40,CHE001,Triticum,7423,NA,NA,143.7,20150525,39.6,80,NA,NA,NA,NA,NA,NA,NA,1260CN2015,multipication breeding programme,2014-2015,Nyon,6.2352,46.3803,NA
105,CHE001,Triticum,7423,NA,NA,NA,20150101,41.1,NA,NA,NA,NA,NA,NA,NA,NA,1510MOUDON2015,multipication breeding programme,2014-2015,Moudon,6.7921,46.672,NA
131,CHE001,Triticum,7423,NA,NA,146,20150527,NA,88.3,NA,NA,NA,NA,NA,NA,NA,1567DELLEY2015,multipication breeding programme,2014-2015,Delley,6.9717,46.9132,NA
166,CHE001,Triticum,7423,NA,NA,149.3,20150530,43.5,NA,NA,NA,NA,NA,NA,NA,NA,1725POSIEUX2015,multipication breeding programme,2014-2015,Posieux,7.108,46.7715,NA
187,CHE001,Triticum,7423,NA,NA,139,20150520,37,91.7,NA,NA,NA,NA,NA,NA,NA,1896VOUVRY2015,multipication breeding programme,2014-2015,Vouvry,6.9024,46.3329,NA
221,CHE001,Triticum,7423,NA,NA,150,20150531,43.4,89.7,NA,NA,NA,NA,NA,NA,NA,3052ZOLLIKOFEN2015,multipication breeding programme,2014-2015,Zollikofen,7.4548,46.9959,NA
275,CHE001,Triticum,7423,NA,NA,148.7,20150530,41.5,88.3,NA,NA,NA,NA,NA,NA,NA,5444KUETEN2015,multipication breeding programme,2014-2015,Künten,8.3254,47.386,NA
342,CHE001,Triticum,7423,NA,NA,157,20150607,40.6,89.3,NA,NA,NA,NA,NA,NA,NA,8315LINDAU2015,multipication breeding programme,2014-2015,Lindau,8.6764,47.4433,NA
366,CHE001,Triticum,7423,NA,NA,156.3,20150606,37.3,88,NA,NA,NA,NA,NA,NA,NA,8566NEUWILEN2015,multipication breeding programme,2014-2015,Neuwilen,9.1301,47.6238,NA
20,CHE001,Triticum,7426,NA,NA,151.7,20150602,44.5,88.3,NA,NA,NA,NA,NA,NA,NA,1042BETTENS2015,multipication breeding programme,2014-2015,Bettens,6.5751,46.6242,NA
40,CHE001,Triticum,7426,NA,NA,145,20150526,41.2,88.3,NA,NA,NA,NA,NA,NA,NA,1260CN2015,multipication breeding programme,2014-2015,Nyon,6.2352,46.3803,NA
63,CHE001,Triticum,7426,NA,NA,NA,20150101,NA,NA,NA,NA,NA,NA,NA,NA,NA,1302VUFFLENS2015,multipication breeding programme,2014-2015,Vufflens-la-Ville,6.5373,46.5754,NA
105,CHE001,Triticum,7426,NA,NA,NA,20150101,41.6,NA,NA,NA,NA,NA,NA,NA,NA,1510MOUDON2015,multipication breeding programme,2014-2015,Moudon,6.7921,46.672,NA
131,CHE001,Triticum,7426,NA,NA,147.3,20150528,NA,103.3,NA,NA,NA,NA,NA,NA,NA,1567DELLEY2015,multipication breeding programme,2014-2015,Delley,6.9717,46.9132,NA
166,CHE001,Triticum,7426,NA,NA,149.7,20150531,46,NA,NA,NA,NA,NA,NA,NA,NA,1725POSIEUX2015,multipication breeding programme,2014-2015,Posieux,7.108,46.7715,NA
187,CHE001,Triticum,7426,NA,NA,139.7,20150521,36.8,111.7,NA,NA,NA,NA,NA,NA,NA,1896VOUVRY2015,multipication breeding programme,2014-2015,Vouvry,6.9024,46.3329,NA
221,CHE001,Triticum,7426,NA,NA,152,20150602,46.9,102.7,NA,NA,NA,NA,NA,NA,NA,3052ZOLLIKOFEN2015,multipication breeding programme,2014-2015,Zollikofen,7.4548,46.9959,NA
275,CHE001,Triticum,7426,NA,NA,148.7,20150530,41.1,109,NA,NA,NA,NA,NA,NA,NA,5444KUETEN2015,multipication breeding programme,2014-2015,Künten,8.3254,47.386,NA
342,CHE001,Triticum,7426,NA,NA,158.3,20150608,41,109.7,NA,NA,NA,NA,NA,NA,NA,8315LINDAU2015,multipication breeding programme,2014-2015,Lindau,8.6764,47.4433,NA
366,CHE001,Triticum,7426,NA,NA,157,20150607,39.1,106.3,NA,NA,NA,NA,NA,NA,NA,8566NEUWILEN2015,multipication breeding programme,2014-2015,Neuwilen,9.1301,47.6238,NA
20,CHE001,Triticum,7427,NA,NA,153.3,20150603,47.7,81.7,NA,NA,NA,NA,NA,NA,NA,1042BETTENS2015,multipication breeding programme,2014-2015,Bettens,6.5751,46.6242,NA
40,CHE001,Triticum,7427,NA,NA,148,20150529,48.4,81.7,NA,NA,NA,NA,NA,NA,NA,1260CN2015,multipication breeding programme,2014-2015,Nyon,6.2352,46.3803,NA
105,CHE001,Triticum,7427,NA,NA,NA,20150101,46.5,NA,NA,NA,NA,NA,NA,NA,NA,1510MOUDON2015,multipication breeding programme,2014-2015,Moudon,6.7921,46.672,NA
131,CHE001,Triticum,7427,NA,NA,148.7,20150530,NA,95,NA,NA,NA,NA,NA,NA,NA,1567DELLEY2015,multipication breeding programme,2014-2015,Delley,6.9717,46.9132,NA
166,CHE001,Triticum,7427,NA,NA,150,20150531,48.5,NA,NA,NA,NA,NA,NA,NA,NA,1725POSIEUX2015,multipication breeding programme,2014-2015,Posieux,7.108,46.7715,NA
187,CHE001,Triticum,7427,NA,NA,141,20150522,41.5,101.7,NA,NA,NA,NA,NA,NA,NA,1896VOUVRY2015,multipication breeding programme,2014-2015,Vouvry,6.9024,46.3329,NA
221,CHE001,Triticum,7427,NA,NA,154,20150604,48.4,96.7,NA,NA,NA,NA,NA,NA,NA,3052ZOLLIKOFEN2015,multipication breeding programme,2014-2015,Zollikofen,7.4548,46.9959,NA
275,CHE001,Triticum,7427,NA,NA,149,20150530,47.9,100,NA,NA,NA,NA,NA,NA,NA,5444KUETEN2015,multipication breeding programme,2014-2015,Künten,8.3254,47.386,NA
